Date (GMT+1),Hydro Run-of-River,Biomass,Fossil brown coal / lignite,Fossil hard coal,Fossil oil,Fossil coal-derived gas,Fossil gas,Geothermal,Hydro water reservoir,Hydro pumped storage,Others,Waste,Wind offshore,Wind onshore,Solar,Load (incl. self-consumption)
,Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW),Power (MW)
2025-01-02T16:30+01:00,1291.2,4994.2,9866.7,4231.9,491.8,461.6,11115.9,21.1,262.1,3262.9,1568.6,916.5,5239.9,12789.6,33.6,63981.1
2025-01-02T16:45+01:00,1298.3,5051.1,9881.4,4232.8,491.9,443.8,11183.7,21.2,267.9,3648.6,1567.6,909.9,5092.5,13176.5,27.6,64691.3
2025-01-02T17:00+01:00,1313.4,5103.1,9849.3,4220.5,491.8,427.7,11080.9,21.4,150.1,5873.7,1554.9,908.8,5804.9,13750.2,26,65207.9
2025-01-02T17:15+01:00,1323.6,5117.5,9816.9,4238.9,491.8,430.5,11113.1,21.6,217,5802,1555.1,905.4,6100,14447.6,25,65806.8
2025-01-02T17:30+01:00,1326.1,5142.1,9779.1,4247.7,491.9,434.2,11127.8,21.7,286.7,5971.3,1542.6,895.3,6227.9,14723.3,51.1,66492.6
2025-01-02T17:45+01:00,1325.4,5146.3,9732.5,4259.2,491.9,415.4,11259.1,21.8,271.3,6042.3,1541.9,893.6,6101.9,14892.9,25.7,66989.8
2025-01-02T18:00+01:00,1320.3,5154.6,9835.1,4309.7,491.9,421.2,11522.5,22,335.1,6151.3,1542,891.3,5923.5,15210.9,51.3,66718.9
2025-01-02T18:15+01:00,1311.6,5162.9,9871.4,4321.9,491.8,477.3,11650.9,22.2,261.9,5869.1,1515.8,894.2,5186.4,15576.7,30.6,66337.9
2025-01-02T18:30+01:00,1311.3,5150.7,9865,4312.1,491.9,479.5,11611.7,22.3,327.1,5785.7,1507.4,901.1,5262.4,15840.6,28.9,65941.4
2025-01-02T18:45+01:00,1315.7,5142.3,9796.5,4321.8,491.9,469.7,11623.7,22.5,173.6,5543.2,1542.5,904,5853.7,16225.5,33.5,65891.8
2025-01-02T19:00+01:00,1308.5,5092.8,9857.7,4301.2,491.8,481.7,11835.8,22.6,287,5823.6,1542.9,892.9,5974,16803.7,50.9,65836.1
2025-01-02T19:15+01:00,1309.7,5088.9,9900.2,4289.6,491.8,481.3,11735.6,22.8,238.7,5216,1516.3,898.9,5777.3,17447.8,26.1,65290
2025-01-02T19:30+01:00,1314.3,5071.9,9925.6,4259.9,491.7,528.4,11767.7,23.1,150,4648.6,1516.4,895.3,5659.9,17920.4,11,65083.6
2025-01-02T19:45+01:00,1319.9,5029,9888.9,4178.5,491.7,539.1,11867.9,23.3,78.9,3697.3,1504.6,892.9,5959.8,18421.1,10.1,64549.3
2025-01-02T20:00+01:00,1326.4,4976.3,9872.9,4128.1,491.7,525.7,11852,23.4,117.6,3823.5,1457.8,896.6,5881.6,18603.5,16.2,63233.1
2025-01-02T20:15+01:00,1331.3,4959,9876.1,4129,491.7,543.1,11749.4,23.4,143.1,3141.7,1451.6,900.5,5835.2,18710.3,11.6,62506.4
2025-01-02T20:30+01:00,1298.8,4918.5,9958,4130.6,491.7,566,11562.1,23.5,62.3,1818,1450.3,901.4,5908.3,18684.1,9.9,61563.6
2025-01-02T20:45+01:00,1019,4872.4,9976.8,4073,491.8,560.2,11238.8,23.5,81.7,1418.4,1450.4,901.3,5953.1,18531.7,8.7,60733.4
2025-01-02T21:00+01:00,1019,4764,9933.4,4023.1,491.8,537.4,10605.6,23.5,124.8,1102,1450.6,892.2,5679.8,18545.5,8.5,59950.2
2025-01-02T21:15+01:00,1019.1,4742,9925.7,3990.5,491.8,547.5,10482.9,23.7,119.6,659.1,1515,887.1,5647.3,18560,8.6,59635.1
2025-01-02T21:30+01:00,1018,4717.2,9922.3,3976.3,491.8,547.2,10407.8,23.7,51,321.7,1542.5,892.4,5927,18470.8,7.9,59149.9
2025-01-02T21:45+01:00,1021,4703.1,9795.9,3963.2,491.9,555.6,10307.2,23.7,19.4,209.7,1542.5,895.4,6374.5,18519.1,8,58515.2
2025-01-02T22:00+01:00,1022.3,4621.2,9636.8,4076.4,491.8,531.6,10247.3,23.9,116.6,1149.9,1565.7,917.7,6289.6,17941.7,0,58125.9
2025-01-02T22:15+01:00,1069.4,4608.9,9517.6,4223.5,491.8,517,10112.7,24,64.7,408.2,1672.4,920.7,6489.6,18114,0,57522.1
2025-01-02T22:30+01:00,1390.8,4607.1,9422.5,4375,491.9,528.5,10046.4,24.2,89.1,95,1674.4,921.4,6912.6,18211.8,0,56700.9
2025-01-02T22:45+01:00,1393.9,4583.1,9263.8,4303.2,491.8,536.9,9903.1,24.2,61.4,92.3,1652.5,920,6813.8,18143.1,0,55624.5
2025-01-02T23:00+01:00,1383.1,4468.2,9045.1,4178.2,491.9,534.6,9410.5,24.4,102.8,244.1,1485.8,915.2,6177.8,18174.8,0,55106.7
2025-01-02T23:15+01:00,1383.3,4505,8860.3,4079.3,491.9,526,9271.9,24.6,71.5,116.6,1454.2,904.4,6212.4,18476.7,0,53736.4
2025-01-02T23:30+01:00,1373,4447.5,8672.2,4037.1,491.9,514.8,9103.5,24.6,52.2,47.3,1453.4,918.1,6449.3,18621,0,52635.5
2025-01-02T23:45+01:00,1374.5,4464.7,8431.5,3706.4,491.9,513.4,8900,24.7,43.3,65.4,1454.2,919.4,6450.9,18767.4,0,52380
2025-01-03T00:00+01:00,1375.9,4372.2,8251.4,3631.6,502.1,673,9000.3,24.8,94.1,270.5,1522.2,898.8,6173.4,18676.8,0,51059.1
2025-01-03T00:15+01:00,1364.7,4315.2,8329.3,3473.7,502.2,486.6,9102.1,24.9,37.8,56.4,1532.8,899.8,5745.1,18703.8,0,50444.5
2025-01-03T00:30+01:00,1380.3,4370.4,8454.2,3330.2,502.2,488.8,8998.3,25,20.5,10.6,1532.7,899.5,5976.9,18784.2,0,49829.3
2025-01-03T00:45+01:00,1379.4,4372.4,8306.6,3248.6,502.2,479.8,9005.9,24.9,20.4,4.4,1532.3,900.8,5995.4,18931.1,0,49249.8
2025-01-03T01:00+01:00,1375.6,4365.3,8248.5,3144.4,502.2,487.8,8647.3,24.9,22,130,1532.5,900.7,6088.9,18974.3,0,48651.8
2025-01-03T01:15+01:00,1376.2,4358.8,8231.1,3134.5,502.2,501.8,8623.3,24.8,28.6,249.9,1532.7,907.5,5796.9,18778,0,48440.5
2025-01-03T01:30+01:00,1370.5,4295.1,8357.2,3150.8,502.2,508.7,8656.4,24.8,18.7,12.3,1531.5,896.5,5876.7,18930.9,0,48315.6
2025-01-03T01:45+01:00,1374.6,4326.5,8349.6,3207.5,502.2,493.3,8712.2,24.7,14.3,1.6,1532.9,897.9,6074.6,19195.7,0,48036.6
2025-01-03T02:00+01:00,1376.8,4331,8210.3,3430.2,502.2,477.3,8965.6,24.7,36.4,0.3,1532.2,899.8,6096.9,19476,0,47797.2
2025-01-03T02:15+01:00,1370.3,4260.7,8296.7,3385.1,502.2,468.2,8999.4,24.6,21.4,0.2,1532.2,903.7,6289.2,19622.2,0,47825.2
2025-01-03T02:30+01:00,1379.3,4329.9,8323.2,3392.8,502.2,479.8,8985.3,24.4,24.3,0.5,1532.3,893.1,6143.4,19993.5,0,48042.7
2025-01-03T02:45+01:00,1383.8,4325.6,8332.8,3368.2,502.2,460.4,9019.7,24.4,20.1,1.8,1532.4,896.3,6277.9,20235.6,0,48272.6
2025-01-03T03:00+01:00,1389.6,4307.4,8296.6,3425.9,502.2,447.9,9083.7,24.5,35.9,1.5,1532.3,899.8,5963.4,20193.5,0,48441
2025-01-03T03:15+01:00,1394.9,4292.5,8145.4,3437,502.2,433,9205.9,24.4,26.2,112.4,1532.4,897.7,5777.5,20260.5,0,48210
2025-01-03T03:30+01:00,1396.6,4252.5,8107.3,3440.6,502.2,458.3,9216.1,24.4,19.8,0.3,1532.9,910.2,5834.4,20432.7,0,48160.2
2025-01-03T03:45+01:00,1389.8,4186.1,8135.4,3452.7,502.2,470.7,9199.3,24.4,16.9,0.3,1532.5,899.5,5782.4,21095.5,0,48321
2025-01-03T04:00+01:00,1398.1,4299.3,8053.2,3537,502.2,477.6,9278.2,24.1,17,0.3,1532.2,899.8,5296.5,21899,0,49156.9
2025-01-03T04:15+01:00,1388.6,4266.2,8114.8,3514.4,502.2,490.9,9405.2,24,18.3,0.2,1531.2,901.6,5178.9,22469.7,0,49669.7
2025-01-03T04:30+01:00,1387.1,4272.2,7951.1,3505.2,502.2,489.5,9386.6,24,14.8,0.2,1531.3,889.6,5196.8,23196.7,14.7,49628.5
2025-01-03T04:45+01:00,1386.9,4258.6,7763.6,3497.1,502.2,475.8,9485.6,24,14.1,0.2,1532,898.1,5174.9,23592,12.3,50120.7
2025-01-03T05:00+01:00,1389.3,4286.9,7741.2,3522.8,502.2,466.2,9564.2,23.9,30.3,0.2,1532,907.4,4450.8,23938.4,10.9,50637.5
2025-01-03T05:15+01:00,1395.4,4339.4,7963.6,3521,502.2,468.4,9731.7,23.9,19.4,1.7,1530.3,905.7,4284.1,24651.2,13.8,51256
2025-01-03T05:30+01:00,1395.5,4353.7,8065.2,3530.5,502.2,471.4,9798.9,23.9,21.3,1.6,1530.3,904.9,4246.9,25514,13.1,52199.1
2025-01-03T05:45+01:00,1392.6,4352.1,8157.4,3544.4,502.2,474.3,10025.7,23.8,76,35.6,1529.1,910.1,4189.3,25964.8,13.5,53086.1
2025-01-03T06:00+01:00,1406.2,4446.8,8102.3,3492.3,502.1,472.1,10549.6,23.7,16.1,17.5,1482.3,906.9,3012.3,27665.5,20.7,54234.3
2025-01-03T06:15+01:00,1402.3,4476.6,8111.6,3479.7,502.2,471.2,10482.5,23,13.7,1.5,1477.9,911.8,2876.3,28221.7,20.2,54866.2
2025-01-03T06:30+01:00,1398.9,4486.8,8050,3494.3,502.2,468.2,10557.3,23,20.1,0.3,1478.1,907.7,2829.7,29053.7,21.5,55813.7
2025-01-03T06:45+01:00,1403.4,4513.9,8002.5,3501.7,502.2,457.6,10267.3,23,56.3,157.5,1477.5,904.5,2809,29612.7,17.6,56827.2
2025-01-03T07:00+01:00,1417.9,4630.2,7927.1,3499.3,502.2,473.6,10017.8,23,141.7,9.5,1478.2,902.4,1611,30001.2,25,57672.4
2025-01-03T07:15+01:00,1428,4662.3,7957.5,3492.5,502.2,463,9910.9,22.9,44.3,3.6,1476,907.9,1586.4,30681.1,24.5,58276.4
2025-01-03T07:30+01:00,1435.9,4674.8,7967.9,3529.6,502.2,457.8,9866.6,23,117.7,13.4,1475.9,896.9,1670,30991.3,26.3,59531.1
2025-01-03T07:45+01:00,1442,4686.6,7993.9,3611.1,502.2,467.1,9956.8,23,79.5,59.3,1475.9,895,1758.9,31746.4,29.6,60629.3
2025-01-03T08:00+01:00,1442.2,4758.6,7867.1,3841.2,502.2,473.3,10218.5,23,73.6,382.2,1476.1,902.2,1679.5,32241,31.8,61665.1
2025-01-03T08:15+01:00,1452.2,4781,7699.4,3939.7,502.1,466.9,10300.8,23,47.4,263.1,1475.8,895.1,1622,32845.1,53.1,61983.8
2025-01-03T08:30+01:00,1457.9,4795.1,7575.7,3968.4,502.1,473.2,10353.4,23,51.7,366.6,1475.7,891.2,1567.1,33076,256.8,62388.5
2025-01-03T08:45+01:00,1458.3,4804.4,7660.8,3990.5,502.2,467.1,10364,23,105.5,422.3,1475.5,890.5,1547.5,33231.9,645.3,62964
2025-01-03T09:00+01:00,1457.2,4791.1,7572,4026.1,502.2,476.2,10612.3,23,66.3,225.4,1475.4,885.1,1978.5,33172.3,1181.7,63465.2
2025-01-03T09:15+01:00,1461.8,4781.2,7584.1,4029,502.2,462.1,10455.3,22.9,57.8,292.4,1475.4,888.8,2013.1,33141.2,1804.3,63755.4
2025-01-03T09:30+01:00,1462.2,4753.9,7645.4,4055.6,502.2,459.5,10263.6,23,75.7,310.8,1475.4,896.3,2017.1,33297.7,2570,63979.8
2025-01-03T09:45+01:00,1460.3,4742.9,7633.1,4156.1,502.2,474.7,10294.4,23,29.7,177.7,1475.2,894.2,1912.8,33278.6,3482.6,64397
2025-01-03T10:00+01:00,1456.6,4695.1,7608.3,4330.3,502.2,469,10310.8,23,155.9,502.3,1475.1,893.8,1483.2,33708.1,4416.2,64593.6
2025-01-03T10:15+01:00,1442.5,4587.5,7579.4,4322.2,502.2,469.7,10221.1,23,78,95.9,1474.9,905.8,1448.6,33934,5282.9,65161.2
2025-01-03T10:30+01:00,1447.1,4588.4,7790.8,4250.8,502.2,470.6,10192.8,23,20.6,4.3,1474.4,906.7,1433.7,34437,6285.1,65485.7
2025-01-03T10:45+01:00,1447.3,4613.6,7865.3,4227.3,502.2,469.8,10327.1,22.9,128.5,8.6,1474.8,910.3,1374.6,34668.8,7203.6,65335.3
2025-01-03T11:00+01:00,1446.7,4566.8,7833.6,4316.3,502.1,475.4,10445.2,22.9,120.1,73.7,1474.4,902.6,1105.5,35036.7,7998.3,65638.6
2025-01-03T11:15+01:00,1441.1,4557.7,7657.3,4257.7,502.2,472.2,10361.2,22.1,91.4,72.2,1474.7,897.4,1115.7,35571,8739.4,66173.3
2025-01-03T11:30+01:00,1438.8,4548.2,7661,4272.8,502.2,477.8,10274.3,20.9,25.5,25.4,1474.5,895,1099.5,35757,9181.8,66057.5
2025-01-03T11:45+01:00,1441.3,4541.7,7629.6,4268.4,502.2,468.5,10234,20.9,27.1,27,1472.9,901.8,1134.9,35627.1,9309.6,66707.2
2025-01-03T12:00+01:00,1450.2,4425.5,7410.8,4277,502.2,463.9,10138.8,20.9,19.3,26.3,1461.4,907.2,952.6,35576.9,9394.6,67246.1
2025-01-03T12:15+01:00,1445.4,4446,7378.1,4288.7,502.2,458.3,10089.2,20.9,24.8,24.7,1462.2,906.9,917.3,35413.2,9314.9,67004.7
2025-01-03T12:30+01:00,1442.7,4423.2,7255,4331.9,502.2,471.2,10132.2,20.9,16.4,20.3,1462.4,905.7,917.6,35307.5,9211,66388.6
2025-01-03T12:45+01:00,1444.9,4456.2,7192.8,4300.4,502.2,462.9,10118.3,21.6,69.5,26,1461.3,906.6,895.4,34948,9061.4,66416.8
2025-01-03T13:00+01:00,1446.4,4428.5,7092.9,4234.1,502.2,462.1,10000.3,22,10.8,10.5,1462.1,911.7,1360.8,34584,8781.4,66166.7
2025-01-03T13:15+01:00,1438.4,4393.1,6976.6,4213.8,502.2,458.3,9988.6,22.4,14.6,12.1,1461.7,921.9,1436.7,34685.4,8547.4,65801.3
2025-01-03T13:30+01:00,1441.3,4422.1,7143.9,4217.9,502.2,460.7,9994.3,22.4,125.8,120,1463,916,1388.3,34457.8,8144.6,65663.8
2025-01-03T13:45+01:00,1444.6,4434.8,7137.4,4192.4,502.2,463.9,9857.8,22.7,34.5,97.3,1462.8,911.7,1432,34012.3,7657.7,65045.2
2025-01-03T14:00+01:00,1446.6,4460.5,7054.8,4145.5,502.3,480.1,9282.5,22.8,11.3,5.3,1481.2,919.1,3055.2,33338.5,6794.1,66018.7
2025-01-03T14:15+01:00,1442.5,4464.8,7058.4,4041.2,502.2,490.9,9178.6,23,17.4,129.9,1488.8,911.5,3398.6,32991.6,5972.9,65393
2025-01-03T14:30+01:00,1442.3,4482.6,7084.3,4025.6,502.2,508.5,9175,23.1,31,28.3,1488.8,913,3470.8,32740.8,5144.6,65155.3
2025-01-03T14:45+01:00,1447.6,4530,6964.7,4067.4,502.2,503.9,9260,23.1,17.2,87.8,1487.9,905.7,3475.9,32203.5,4319.6,64743.1
2025-01-03T15:00+01:00,1450.5,4576.9,7239.3,4101.8,502.2,493.5,9503.2,23,97.4,87.6,1488.1,904.1,3856.9,31782.8,3472.3,65568.8
2025-01-03T15:15+01:00,1450.2,4604.6,7426.8,4215.8,502.2,491.2,9606.7,23.1,84.6,224,1488.2,914.5,4014.8,31536,2618.5,65366.2
2025-01-03T15:30+01:00,1445,4634.8,7419,4314.3,502.2,491.8,9596.7,23,34.7,247,1488.5,919.5,4050.8,31670.9,1770.6,65297.9
2025-01-03T15:45+01:00,1442.9,4693,7549.8,4401.4,502.2,484.9,9638.6,23,35,147.8,1487.9,906,4092.3,31255.4,1014,65521.8
2025-01-03T16:00+01:00,1436.1,4810,8009.4,4371.3,502.1,486.5,9921.6,23,19.6,237.6,1487.9,881.5,4526.2,30641.5,455.2,65781.2
2025-01-03T16:15+01:00,1427,4857.6,8416,4434.8,502.2,486.7,9776.9,23.1,65.4,269.4,1488.1,875.9,4674.7,30211.5,137.5,65810.7
2025-01-03T16:30+01:00,1420.3,4932.6,8462.5,4546,502.1,480.6,9767.3,23.1,53.5,466.9,1488.4,876.3,4915.6,30272.7,35.9,66684.5
2025-01-03T16:45+01:00,1412.5,4968,8453.7,4625.8,502.1,475,9855.3,23.1,74.1,864.9,1488.6,880.8,4953,30100.3,20.4,67436.7
2025-01-03T17:00+01:00,1401.2,5002.8,8575.2,4629,502.2,478.4,10358,23.1,148.6,985.3,1487.9,878.5,5256.7,29573.5,15.4,68546.4
2025-01-03T17:15+01:00,1398,5033.2,8592.6,4589.3,502.3,488.9,10429.2,23.2,154,1679.5,1489,883.7,5300.7,29135.8,16.2,68988.5
2025-01-03T17:30+01:00,1392,5057.7,8751,4617.6,502.7,493.3,10437.2,23.3,71.4,2150.8,1489.5,886.1,5254.2,29101.5,14.7,68965
2025-01-03T17:45+01:00,1383.3,5088.9,8733.9,4654.2,502.7,494.8,10434.9,23.3,281.8,2713.7,1488.8,880.9,5074.3,28263.7,15.4,68770.8
2025-01-03T18:00+01:00,1379.1,5092.8,8706,4531,503.1,487.9,10444.2,23.3,260.6,3248.9,1487.4,874.2,4894.3,27569.2,18.3,68338.6
2025-01-03T18:15+01:00,1376.6,5129.3,8698.1,4481.2,503,494.6,10426.1,23.3,211.3,2797.1,1488,881.4,5053.9,27543.3,18.7,67812
2025-01-03T18:30+01:00,1371,5125.2,8727.2,4459.5,502.6,513.9,10489.8,23.3,211.6,2750.7,1488.2,886.8,5184.2,27593.7,16.9,67585.2
2025-01-03T18:45+01:00,1370.9,5144.2,8834.6,4552.2,502.9,499.3,10512.8,23.4,196.2,3190.4,1488.6,887,5255.9,27073.7,21,67530.2
2025-01-03T19:00+01:00,1366.6,5103.7,9242.8,4567.5,503,520.1,10281.5,23.4,95.3,2820.6,1489.6,881.5,5488.3,27002.1,13.3,67169.5
2025-01-03T19:15+01:00,1363.4,5094.4,9294.4,4505.1,502.8,528.8,9910.6,23.5,69.5,2179.1,1489.7,874.2,5918.8,26449.4,12.6,66465.3
2025-01-03T19:30+01:00,1357.1,5057.9,9362.4,4448.9,502.9,532.9,9634.7,23.5,69.1,1867,1490,871.4,6284.8,26408.7,12.6,65873.3
2025-01-03T19:45+01:00,1345.9,5006,9623.1,4437,502.8,554.5,9553,23.5,51.9,1734,1490.3,881.4,6292.5,26656.5,13.2,65324.2
2025-01-03T20:00+01:00,1332.2,4820.3,9606.6,4448.5,503,566.8,9499.5,23.5,49.1,1622.9,1489,882.6,6578.2,26391.9,11,64319.9
2025-01-03T20:15+01:00,1334.8,4840.9,9769.5,4434.7,502.9,572.2,9259.2,23.5,51,977,1488.8,882.5,6307,26074.4,9.4,63598.8
2025-01-03T20:30+01:00,1333.1,4795.7,9835.4,4433.8,503.1,593,9169.3,23.6,55.8,782.7,1489.3,880.4,6146.2,25620.5,9.5,62866.8
2025-01-03T20:45+01:00,1326.9,4716,10041.6,4529.9,503,550.7,9090.3,23.6,19.7,272.2,1500.9,881,6464.8,25467.1,10.5,62265.5
2025-01-03T21:00+01:00,1320.1,4629.9,10334,4585.9,503.1,545,8764.8,23.6,15.6,145.4,1529.7,879.5,6441.6,25881.5,9.6,61935.1
2025-01-03T21:15+01:00,1312.6,4576.1,10384.9,4598.1,503.1,555.6,8682.5,23.6,21.1,223.4,1530.3,884.3,5895.8,26250.7,9.8,61620.9
2025-01-03T21:30+01:00,1312.3,4581.2,10596.3,4590.5,503.1,536.5,8539.3,23.7,31.3,169.1,1530.2,883.4,5807.6,26162.9,11.5,61146.7
2025-01-03T21:45+01:00,1304.9,4509.2,10645.6,4615,503.1,506.4,8514.7,23.7,41,38.2,1529.5,882,5513.8,25779.6,10,60274
2025-01-03T22:00+01:00,1313.1,4489.2,10600,4521.1,503.1,534.5,8506.5,23.8,67.4,328.6,1530,887.5,5286.5,24962.3,0,59456.1
2025-01-03T22:15+01:00,1315.4,4483.6,10554.8,4499.4,503,526.1,8427.8,23.9,36.9,181.2,1531.5,794.6,5483.9,24631.6,0,58789.4
2025-01-03T22:30+01:00,1312.8,4455,10567.5,4445.8,503,518.2,8062.2,24,38.3,291.2,1531.6,794.8,5659.9,24209.4,0,58035.2
2025-01-03T22:45+01:00,1316.9,4433.3,10665.4,4382.9,503.1,510.3,7764.1,24.1,50.8,345.8,1531.6,788,4909.2,23958.4,0,57340.9
2025-01-03T23:00+01:00,1320.1,4386,11133.6,4285.3,503.2,505.5,7307.4,24.1,100.4,938.5,1531.5,779.8,4436.8,23757.8,0,56758.7
2025-01-03T23:15+01:00,1321.3,4419.4,11246.1,4236.5,503.2,506.8,7258.9,24.2,52.7,924.2,1530.8,785.2,4349.2,23350.1,0,56008.2
2025-01-03T23:30+01:00,1324.4,4430.8,11226.7,4223,503.1,501,7257.9,24.2,53.7,883.9,1530.7,790.5,4358.1,23211.4,0,55248.4
2025-01-03T23:45+01:00,1328,4439.6,10871.2,4197.5,503,500.4,6997.5,24.1,56,689.2,1531.8,792.4,4117.1,23009,0,54131.2
2025-01-04T00:00+01:00,1334.1,4398.2,10150.9,4200.4,503.2,675,6559.5,24.2,37,361.4,1532.7,793.4,3592.9,22736.3,0,53543.8
2025-01-04T00:15+01:00,1341.4,4409.6,10067.6,4171.1,503.2,502.2,6451.5,24.2,33,409.7,1579.9,789.5,3499.4,22531.6,0,53238.9
2025-01-04T00:30+01:00,1347.8,4404.9,10071.7,4085.3,503.2,505.7,6526.2,24.3,22.4,219,1662.6,781.4,3494.9,22173.5,0,52650.9
2025-01-04T00:45+01:00,1348.8,4406.3,10165.6,3962.2,503.3,515.1,6582.6,24.4,10.9,185.3,1697.4,781.6,3676.9,21704.5,0,52185.7
2025-01-04T01:00+01:00,1348.9,4326,10653.9,3794,503.1,506.5,6464.2,24.3,15.2,165.6,1818.7,776.5,3969.5,21206.5,0,51711.9
2025-01-04T01:15+01:00,1352.5,4306.4,10781.3,3680.2,503,514.1,6505.3,24.3,46.6,181.2,1884.4,781.8,3408.2,20674.1,0,51175.6
2025-01-04T01:30+01:00,1354.5,4299,10518.7,3572.8,503,506,6510.6,24.3,55.7,192.2,1883.4,777.6,3183.5,20236.5,0,50768.3
2025-01-04T01:45+01:00,1361.3,4306.1,10608.5,3630.6,503,526.9,6554.4,24.4,55.3,237.9,1905.6,776.7,3129.6,19905,0,50055.4
2025-01-04T02:00+01:00,1369.5,4279.1,11084.6,3417.2,503.5,527.5,6535.9,24.3,56.3,261.9,2051,775.5,2874.1,19263.2,0,49175.7
2025-01-04T02:15+01:00,1370.5,4296.5,11402.2,3286.1,502.6,518.2,6429.7,24.4,55.9,300.3,2067.6,779.2,2772.8,18264.3,0,48864.3
2025-01-04T02:30+01:00,1361.7,4272.5,11473.4,3227.9,502.3,517.4,6420.3,24.4,56.2,418.2,2045.7,784.5,2729.2,17362.6,0,48471.8
2025-01-04T02:45+01:00,1358.2,4293.8,11461.5,3242.3,502.4,502.1,6414.2,24.5,55.3,372.1,2041.2,785,2973.8,16594.4,0,48094.8
2025-01-04T03:00+01:00,1351.7,4280.1,11480,3299.5,502.2,507.4,6465.1,24.5,55.3,193.6,1977.2,776.4,2614.5,16076.5,0,47936.1
2025-01-04T03:15+01:00,1348.9,4291,11536.4,3338.9,502.2,510.3,6499.6,24.5,55.3,312.4,1952,783.5,1985.2,15729.9,0,47622.9
2025-01-04T03:30+01:00,1351.4,4284.5,11582.5,3412.9,502.2,519.7,6502.9,24.5,55.3,289.2,1952.1,762.9,1819.4,15314.7,0,47396.6
2025-01-04T03:45+01:00,1354.9,4298.4,11583.9,3464,502.3,525.8,6566,24.5,55.2,472,1989,767.2,1789.7,14822.5,0,46941
2025-01-04T04:00+01:00,1359.3,4337.5,11666.3,3528.9,502.2,495.8,6652,24.6,52.6,241.8,2115.4,777.5,1619.8,14365.7,0,47071.9
2025-01-04T04:15+01:00,1360.5,4371.9,11700.3,3684.9,502.2,489.7,6720.6,24.5,27.8,291.4,2118.4,782.6,1340.2,13909.6,0,46611.9
2025-01-04T04:30+01:00,1361.8,4403.3,11732.8,3742.8,502.2,501.1,6740.9,24.5,26.4,240.2,2117.8,782.3,1520.8,13347.3,10.2,46459.1
2025-01-04T04:45+01:00,1358.3,4412.5,11762.4,3782.2,502.3,510,6796.2,24.5,30.5,485.8,2117,780,1591.5,12643.4,9.8,46477.9
2025-01-04T05:00+01:00,1355.8,4425.7,11838.8,3834.5,502.2,516.8,6944.5,24.5,32,280.2,2117.6,776.2,1343.5,11922.7,9.2,46641.4
2025-01-04T05:15+01:00,1353.6,4475,11917.2,3940.8,502.2,519,6970.4,24.6,30.5,353,2117.9,777.8,1054,11289.1,9,46083.8
2025-01-04T05:30+01:00,1350.1,4491.3,11943.7,4196.8,502.2,523.1,7040.1,24.6,23,151.6,2116.6,778.6,1006.1,10718.9,9.2,46297.8
2025-01-04T05:45+01:00,1345.7,4506.5,12021.1,4348.9,502.2,534.7,7136.8,24.6,24.2,239.4,2121,778.8,1288,10386.4,8.8,46444.3
2025-01-04T06:00+01:00,1338.3,4555.7,12135.3,4458.8,502.1,526.4,7558.6,24.6,47.4,169.9,2190.2,780.6,1290.1,10205.6,8.7,46831.5
2025-01-04T06:15+01:00,1339.2,4604.2,12174.3,4556.9,502.2,511.8,7630,24.6,50.4,200.4,2193,786.6,1205.2,9958,8.9,47371.1
2025-01-04T06:30+01:00,1338.4,4616.5,12195.5,4638.6,502.2,497,7742.1,24.6,84.8,235.4,2193.9,781.4,1332.8,9711.4,9.4,47713.9
2025-01-04T06:45+01:00,1341.4,4643.1,12200.6,4666.3,502.2,512.1,7888.4,24.7,93.8,452.3,2193.6,785.3,1155,9412.2,20.2,47957.6
2025-01-04T07:00+01:00,1362.6,4707.9,12229.1,4695,502.2,505.9,7932.9,24.7,42.2,207.9,2193.9,786.3,1071.8,9154.6,10.5,48590.9
2025-01-04T07:15+01:00,1376.5,4780.6,12236.2,4703.2,502.2,492.7,8062,24.8,29,313.8,2193.2,783.4,1149.9,9030.8,11.3,49209.5
2025-01-04T07:30+01:00,1379.7,4812.3,12187.9,4744.2,502.2,470.6,8235.7,24.8,49.1,373.2,2193.8,778.8,1027.9,9005.2,11.3,49966
2025-01-04T07:45+01:00,1376.8,4834.2,12225.9,4767.5,502.2,487,8565.9,24.8,89.6,579.5,2193.6,774.1,1186,8964.3,13.8,50747
2025-01-04T08:00+01:00,1372.2,4880.9,12157.3,4767.7,502.2,496.5,8924.5,24.8,61.6,1214.5,2197.9,773.8,1405.4,8665.5,24.4,51960
2025-01-04T08:15+01:00,1371.2,4899.5,12246.5,4779.9,502.2,490.9,8944.7,24.8,93.8,1529.4,2245.3,768.6,1619.2,8378.3,97.3,52771.1
2025-01-04T08:30+01:00,1372.9,4953.3,12272.4,4779.8,502.2,510.7,9088.6,24.8,100.9,1507,2244.9,777.5,1699.5,8151.1,495.7,53578.6
2025-01-04T08:45+01:00,1375.5,4956.7,12286.9,4770.5,502.2,519.5,9209.7,24.7,87.4,1375.1,2244.6,778.1,1824,8016.6,1045.9,54394.9
